Pollutants
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.df.gob.mx
timeStamp:,1997/01/01 al 1997/12/31		
average_interval: 001h		
date,id_station,id_parameter,value,unit
19/03/1997,NET,PM10,74,2
20/03/1997,LVI,PM10,40,2
20/03/1997,TLA,PM10,11,2
20/03/1997,XAL,PM10,158,2
20/03/1997,MER,PM10,54,2
20/03/1997,CES,PM10,76,2
20/03/1997,NET,PM10,48,2
21/03/1997,LVI,PM10,52,2
21/03/1997,TLA,PM10,27,2
21/03/1997,XAL,PM10,104,2
21/03/1997,MER,PM10,73,2
21/03/1997,CES,PM10,178,2
21/03/1997,NET,PM10,68,2
22/03/1997,LVI,PM10,36,2
22/03/1997,TLA,PM10,23,2
22/03/1997,XAL,PM10,75,2
22/03/1997,MER,PM10,36,2
22/03/1997,CES,PM10,60,2
22/03/1997,NET,PM10,26,2
23/03/1997,LVI,PM10,24,2
23/03/1997,TLA,PM10,20,2
23/03/1997,XAL,PM10,39,2
23/03/1997,MER,PM10,43,2
23/03/1997,CES,PM10,69,2
23/03/1997,NET,PM10,42,2
24/03/1997,LVI,PM10,39,2
24/03/1997,TLA,PM10,33,2
24/03/1997,MER,PM10,58,2
24/03/1997,CES,PM10,119,2
24/03/1997,NET,PM10,58,2
25/03/1997,LVI,PM10,31,2
25/03/1997,TLA,PM10,35,2
25/03/1997,MER,PM10,61,2
25/03/1997,CES,PM10,98,2
26/03/1997,LVI,PM10,44,2
26/03/1997,TLA,PM10,56,2
26/03/1997,MER,PM10,110,2
26/03/1997,CES,PM10,140,2
26/03/1997,NET,PM10,68,2
27/03/1997,LVI,PM10,44,2
27/03/1997,TLA,PM10,41,2
27/03/1997,MER,PM10,84,2
27/03/1997,CES,PM10,124,2
27/03/1997,NET,PM10,69,2
28/03/1997,LVI,PM10,39,2
28/03/1997,TLA,PM10,33,2
28/03/1997,MER,PM10,71,2
28/03/1997,CES,PM10,99,2
28/03/1997,NET,PM10,44,2
29/03/1997,LVI,PM10,33,2
29/03/1997,TLA,PM10,32,2
29/03/1997,MER,PM10,68,2
29/03/1997,CES,PM10,97,2
29/03/1997,NET,PM10,51,2
30/03/1997,LVI,PM10,42,2
30/03/1997,TLA,PM10,45,2
30/03/1997,MER,PM10,95,2
30/03/1997,CES,PM10,121,2
30/03/1997,NET,PM10,84,2
31/03/1997,LVI,PM10,37,2
31/03/1997,TLA,PM10,50,2
31/03/1997,MER,PM10,81,2
